time, battery, grassMean,
64576,0.205999,0.661423,
64577,0.201999,0.661247,
64578,0.197999,0.661073,
64579,0.193999,0.660899,
64580,0.189999,0.660724,
64581,0.185999,0.660549,
64582,0.181999,0.660375,
64583,0.177999,0.6602,
64584,0.173999,0.660025,
64585,0.169999,0.659871,
64586,0.165999,0.659809,
64587,0.161999,0.659634,
64588,0.157999,0.659598,
64589,0.153999,0.659567,
64590,0.149999,0.659536,
64591,0.145999,0.659507,
64592,0.141999,0.659478,
64593,0.137999,0.659449,
64594,0.133999,0.659422,
64595,0.129999,0.659394,
64596,0.159999,0.659406,
64597,0.189999,0.659447,
64598,0.219999,0.659487,
64599,0.249999,0.659527,
64600,0.279999,0.659568,
64601,0.309999,0.659608,
64602,0.339999,0.659648,
64603,0.369999,0.659688,
64604,0.399999,0.659728,
64605,0.429999,0.659768,
64606,0.459999,0.659809,
64607,0.489999,0.659849,
64608,0.519999,0.659889,
64609,0.549999,0.659929,
64610,0.579999,0.659968,
64611,0.609999,0.660008,
64612,0.639999,0.660048,
64613,0.669999,0.660088,
64614,0.699999,0.660127,
64615,0.729999,0.660167,
64616,0.759999,0.660207,
64617,0.789999,0.660246,
64618,0.819999,0.660286,
64619,0.849999,0.660326,
64620,0.879999,0.660366,
64621,0.909998,0.660405,
64622,0.939998,0.660445,
64623,0.969998,0.660485,
64624,0.999998,0.660524,
64625,1,0.660565,
64626,1,0.660604,
64627,0.996,0.660617,
64628,0.992,0.660632,
64629,0.988,0.660646,
64630,0.984,0.660661,
64631,0.98,0.660677,
64632,0.976,0.660692,
64633,0.972,0.660708,
64634,0.968,0.660726,
64635,0.964,0.660743,
64636,0.96,0.660761,
64637,0.956,0.66078,
64638,0.952,0.660798,
64639,0.948,0.660817,
64640,0.944,0.660838,
64641,0.94,0.660857,
64642,0.936,0.660878,
64643,0.932,0.660906,
64644,0.928,0.660933,
64645,0.924,0.66096,
64646,0.92,0.660984,
64647,0.916,0.661006,
64648,0.912,0.661028,
64649,0.908,0.661052,
64650,0.904,0.66107,
64651,0.9,0.661088,
64652,0.896,0.661,
64653,0.892,0.66087,
64654,0.888,0.660719,
64655,0.884,0.66057,
64656,0.88,0.660419,
64657,0.876,0.660268,
64658,0.872,0.660118,
64659,0.868,0.659968,
64660,0.864,0.659817,
64661,0.86,0.659667,
64662,0.856,0.659517,
64663,0.852,0.659366,
64664,0.848,0.659216,
64665,0.844,0.659065,
64666,0.84,0.658915,
64667,0.836,0.658738,
64668,0.832,0.658676,
64669,0.822,0.658744,
64670,0.818,0.658682,
64671,0.814,0.658808,
64672,0.81,0.658745,
64673,0.806,0.658682,
64674,0.802,0.658808,
64675,0.798,0.658934,
64676,0.794,0.659061,
64677,0.79,0.659187,
64678,0.786,0.659313,
64679,0.782,0.65944,
64680,0.778,0.659566,
64681,0.774,0.659692,
64682,0.77,0.659818,
64683,0.766,0.659944,
64684,0.762,0.66007,
64685,0.758,0.660197,
64686,0.754,0.660323,
64687,0.75,0.660449,
64688,0.746,0.660576,
64689,0.742,0.660702,
64690,0.737999,0.660828,
64691,0.733999,0.660954,
64692,0.729999,0.661079,
64693,0.725999,0.661205,
64694,0.721999,0.661331,
64695,0.717999,0.661457,
64696,0.713999,0.661582,
64697,0.709999,0.661709,
64698,0.705999,0.661834,
64699,0.701999,0.66196,
64700,0.697999,0.662086,
64701,0.693999,0.662211,
64702,0.689999,0.662337,
64703,0.685999,0.662462,
64704,0.681999,0.662588,
64705,0.677999,0.662714,
64706,0.673999,0.66284,
64707,0.669999,0.662966,
64708,0.665999,0.663091,
64709,0.661999,0.663217,
64710,0.657999,0.663343,
64711,0.653999,0.663469,
64712,0.649999,0.663594,
64713,0.645999,0.66372,
64714,0.641999,0.663846,
64715,0.637999,0.663971,
64716,0.633999,0.664098,
64717,0.629999,0.664222,
64718,0.625999,0.664347,
64719,0.621999,0.664473,
64720,0.617999,0.664598,
64721,0.613999,0.664723,
64722,0.609999,0.664849,
64723,0.605999,0.664974,
64724,0.601999,0.665099,
64725,0.597999,0.665224,
64726,0.593999,0.665349,
64727,0.589999,0.665475,
64728,0.585999,0.6656,
64729,0.581999,0.665725,
64730,0.577999,0.66585,
64731,0.573999,0.665975,
64732,0.569999,0.6661,
64733,0.565999,0.666226,
64734,0.561999,0.666351,
64735,0.557999,0.666475,
64736,0.547999,0.6666,
64737,0.537999,0.666725,
64738,0.527999,0.666849,
64739,0.517999,0.666974,
64740,0.507999,0.666465,
64741,0.503999,0.66659,
64742,0.493999,0.666082,
64743,0.489999,0.666208,
64744,0.479999,0.665699,
64745,0.475999,0.665635,
64746,0.471999,0.665572,
64747,0.467999,0.665508,
64748,0.463999,0.665444,
64749,0.459999,0.665381,
64750,0.455999,0.665317,
64751,0.451999,0.665141,
64752,0.447999,0.665089,
64753,0.443999,0.664986,
64754,0.439999,0.664845,
64755,0.435999,0.664704,
64756,0.431999,0.664753,
64757,0.427999,0.664612,
64758,0.423999,0.664661,
64759,0.419999,0.66452,
64760,0.415999,0.664379,
64761,0.411999,0.664238,
64762,0.407999,0.664284,
64763,0.403999,0.664267,
64764,0.399999,0.664126,
64765,0.395999,0.663986,
64766,0.391999,0.663845,
64767,0.387999,0.663703,
64768,0.383999,0.663568,
64769,0.379999,0.663427,
64770,0.375999,0.663286,
64771,0.371999,0.663335,
64772,0.367999,0.663194,
64773,0.363999,0.663053,
64774,0.359999,0.663103,
64775,0.355999,0.662961,
64776,0.351999,0.66282,
64777,0.347999,0.66287,
64778,0.343999,0.662729,
64779,0.339999,0.662588,
64780,0.335999,0.662447,
64781,0.331999,0.662341,
64782,0.327999,0.6622,
64783,0.323999,0.66206,
64784,0.319999,0.661918,
64785,0.315999,0.661793,
64786,0.311999,0.661842,
64787,0.307999,0.661891,
64788,0.303999,0.66175,
64789,0.299999,0.661799,
64790,0.295999,0.661848,
64791,0.291999,0.661897,
64792,0.287999,0.661926,
64793,0.277999,0.662136,
64794,0.273999,0.662356,
64795,0.269999,0.662385,
64796,0.265999,0.662414,
64797,0.261999,0.662443,
64798,0.257999,0.662472,
64799,0.253999,0.662583,
64800,0.249999,0.662612,
64801,0.245999,0.66264,
64802,0.241999,0.662672,
64803,0.237999,0.662768,
64804,0.233999,0.662906,
64805,0.229999,0.663115,
64806,0.225999,0.663324,
64807,0.221999,0.663418,
64808,0.217999,0.66347,
64809,0.213999,0.663606,
64810,0.209999,0.663742,
64811,0.205999,0.663878,
64812,0.201999,0.663994,
64813,0.197999,0.664127,
64814,0.193999,0.6643,
64815,0.189999,0.664432,
64816,0.185999,0.664565,
64817,0.181999,0.664696,
64818,0.177999,0.664826,
64819,0.173999,0.664957,
64820,0.169999,0.665124,
64821,0.165999,0.665331,
64822,0.161999,0.66554,
64823,0.157999,0.665748,
64824,0.153999,0.665957,
64825,0.149999,0.666157,
64826,0.145999,0.666357,
64827,0.141999,0.666556,
64828,0.137999,0.666756,
64829,0.133999,0.666955,
64830,0.129999,0.667117,
64831,0.125999,0.667281,
64832,0.121999,0.667444,
64833,0.117999,0.667608,
64834,0.113999,0.667771,
64835,0.109999,0.667934,
64836,0.105999,0.668098,
64837,0.101999,0.668309,
64838,0.097999,0.668519,
64839,0.093999,0.668729,
64840,0.089999,0.668939,
64841,0.085999,0.669149,
64842,0.081999,0.669359,
64843,0.077999,0.669569,
64844,0.107999,0.669782,
64845,0.137999,0.669993,
64846,0.167999,0.670205,
64847,0.197999,0.670417,
64848,0.227999,0.670629,
64849,0.257999,0.670841,
64850,0.287999,0.671053,
64851,0.317999,0.671265,
64852,0.347999,0.671476,
64853,0.377999,0.671565,
64854,0.407999,0.671654,
64855,0.437999,0.671743,
64856,0.467999,0.671832,
64857,0.497999,0.671921,
64858,0.527999,0.67201,
64859,0.557999,0.672099,
64860,0.587999,0.672188,
64861,0.617999,0.672277,
64862,0.647999,0.672366,
64863,0.677999,0.672455,
64864,0.707999,0.672544,
64865,0.737999,0.672633,
64866,0.767999,0.672721,
64867,0.797999,0.672811,
64868,0.827999,0.6729,
64869,0.857999,0.672989,
64870,0.887999,0.673078,
64871,0.917999,0.673167,
64872,0.947999,0.673255,
64873,0.977999,0.673343,
64874,1,0.673433,
64875,1,0.673521,
64876,0.996,0.673606,
64877,0.992,0.673692,
64878,0.988,0.673777,
64879,0.984,0.673862,
64880,0.98,0.673948,
64881,0.976,0.674033,
64882,0.972,0.674088,
64883,0.968,0.674143,
64884,0.964,0.674198,
64885,0.96,0.674253,
64886,0.956,0.674308,
64887,0.952,0.674396,
64888,0.948,0.674484,
64889,0.944,0.674572,
64890,0.94,0.67466,
64891,0.936,0.674747,
64892,0.932,0.674836,
64893,0.928,0.674922,
64894,0.924,0.675008,
64895,0.92,0.675093,
64896,0.916,0.675179,
64897,0.912,0.675232,
64898,0.908,0.675285,
64899,0.904,0.675368,
64900,0.9,0.67545,
64901,0.896,0.675533,
64902,0.892,0.675616,
64903,0.888,0.675561,
64904,0.884,0.675506,
64905,0.88,0.675538,
64906,0.876,0.67541,
64907,0.872,0.675421,
64908,0.868,0.675433,
64909,0.864,0.675447,
64910,0.86,0.675464,
64911,0.856,0.675375,
64912,0.852,0.675203,
64913,0.848,0.675031,
64914,0.838,0.674752,
64915,0.834,0.67458,
64916,0.83,0.674598,
64917,0.826,0.674426,
64918,0.822,0.674443,
64919,0.818,0.674271,
64920,0.814,0.674099,
64921,0.81,0.673926,
64922,0.806,0.673754,
64923,0.802,0.673582,
64924,0.798,0.673409,
64925,0.794,0.673236,
64926,0.79,0.673065,
64927,0.786,0.672892,
64928,0.782,0.67272,
64929,0.778,0.672548,
64930,0.774,0.672375,
64931,0.77,0.672202,
64932,0.766,0.67203,
64933,0.762,0.671927,
64934,0.758,0.671842,
64935,0.754,0.671818,
64936,0.75,0.671645,
64937,0.746,0.671473,
64938,0.742,0.67149,
64939,0.737999,0.671404,
64940,0.733999,0.671422,
64941,0.729999,0.671249,
64942,0.725999,0.67113,
64943,0.721999,0.671147,
64944,0.717999,0.671061,
64945,0.713999,0.671078,
64946,0.709999,0.670905,
64947,0.705999,0.670732,
64948,0.701999,0.670559,
64949,0.697999,0.670457,
64950,0.693999,0.670284,
64951,0.689999,0.67011,
64952,0.685999,0.669938,
64953,0.681999,0.669945,
64954,0.677999,0.669841,
64955,0.673999,0.669858,
64956,0.669999,0.669806,
64957,0.665999,0.669632,
64958,0.661999,0.669563,
64959,0.657999,0.66939,
64960,0.653999,0.669407,
64961,0.649999,0.669337,
64962,0.645999,0.669354,
64963,0.641999,0.66937,
64964,0.637999,0.6693,
64965,0.633999,0.669126,
64966,0.629999,0.668952,
64967,0.625999,0.668969,
64968,0.621999,0.668868,
64969,0.617999,0.668784,
64970,0.613999,0.668799,
64971,0.609999,0.668625,
64972,0.605999,0.66854,
64973,0.601999,0.668366,
64974,0.597999,0.668191,
64975,0.593999,0.668017,
64976,0.589999,0.667842,
64977,0.585999,0.667668,
64978,0.581999,0.667494,
64979,0.577999,0.667319,
64980,0.573999,0.667271,
64981,0.569999,0.667097,
64982,0.565999,0.667024,
64983,0.561999,0.667039,
64984,0.557999,0.667055,
64985,0.553999,0.666951,
64986,0.549999,0.667025,
64987,0.545999,0.6671,
64988,0.541999,0.667174,
64989,0.537999,0.66725,
64990,0.533999,0.667327,
64991,0.529999,0.667403,
64992,0.525999,0.667478,
64993,0.521999,0.667555,
64994,0.517999,0.66763,
64995,0.513999,0.667706,
64996,0.503999,0.667783,
64997,0.493999,0.667859,
64998,0.483999,0.667934,
64999,0.473999,0.668011,
65000,0.463999,0.668086,
65001,0.453999,0.668162,
65002,0.443999,0.668239,
65003,0.433999,0.668315,
65004,0.423999,0.668391,
65005,0.413999,0.668467,
65006,0.403999,0.668543,
65007,0.393999,0.668618,
65008,0.383999,0.668695,
65009,0.373999,0.668771,
65010,0.363999,0.668847,
65011,0.353999,0.668923,
65012,0.343999,0.668496,
65013,0.339999,0.668572,
65014,0.329999,0.6681,
65015,0.325999,0.668018,
65016,0.321999,0.667904,
65017,0.311999,0.66768,
65018,0.307999,0.66769,
65019,0.303999,0.66778,
65020,0.299999,0.667782,
65021,0.295999,0.667709,
65022,0.291999,0.667636,
65023,0.287999,0.667562,
65024,0.283999,0.667489,
65025,0.279999,0.667415,
65026,0.275999,0.667342,
65027,0.271999,0.667352,
65028,0.267999,0.667278,
65029,0.263999,0.667204,
65030,0.259999,0.667131,
65031,0.255999,0.667057,
65032,0.251999,0.667144,
65033,0.247999,0.667258,
65034,0.243999,0.667371,
65035,0.239999,0.667484,
65036,0.235999,0.667598,
65037,0.231999,0.667711,
65038,0.227999,0.667825,
65039,0.223999,0.667939,
65040,0.219999,0.668052,
65041,0.215999,0.668165,
65042,0.211999,0.668279,
65043,0.207999,0.668392,
65044,0.203999,0.668505,
65045,0.199999,0.668618,
65046,0.195999,0.668731,
65047,0.191999,0.668843,
65048,0.187999,0.668957,
65049,0.183999,0.66907,
65050,0.179999,0.669183,
65051,0.175999,0.669297,
65052,0.171999,0.669409,
65053,0.167999,0.669521,
65054,0.163999,0.669635,
65055,0.159999,0.669747,
65056,0.155999,0.669858,
65057,0.151999,0.669971,
65058,0.147999,0.670082,
65059,0.143999,0.670192,
65060,0.139999,0.670304,
65061,0.135999,0.670416,
65062,0.131999,0.670528,
65063,0.127999,0.67064,
65064,0.123999,0.670751,
65065,0.119999,0.670862,
65066,0.115999,0.670974,
65067,0.111999,0.671086,
65068,0.107999,0.671197,
65069,0.103999,0.671308,
65070,0.0999993,0.67142,
65071,0.0959993,0.671531,
65072,0.0919993,0.671643,
65073,0.0879993,0.671755,
65074,0.0839993,0.671866,
65075,0.113999,0.671879,
65076,0.143999,0.671927,
65077,0.173999,0.671975,
65078,0.203999,0.672023,
65079,0.233999,0.672072,
65080,0.263999,0.67212,
65081,0.293999,0.672169,
65082,0.323999,0.672216,
65083,0.353999,0.672264,
65084,0.383999,0.672313,
65085,0.413999,0.672361,
65086,0.443999,0.672408,
65087,0.473999,0.672456,
65088,0.503999,0.672504,
65089,0.533999,0.672552,
65090,0.563999,0.672599,
65091,0.593999,0.672647,
65092,0.623999,0.672695,
65093,0.653999,0.672743,
65094,0.683999,0.672791,
65095,0.713999,0.672838,
65096,0.743999,0.672885,
65097,0.773999,0.672934,
65098,0.803999,0.672982,
65099,0.833999,0.673029,
65100,0.863999,0.673077,
65101,0.893999,0.673125,
65102,0.923999,0.673172,
65103,0.953999,0.67322,
65104,0.983999,0.673268,
65105,1,0.673315,
65106,1,0.673364,
65107,0.996,0.673408,
65108,0.992,0.673452,
65109,0.988,0.673498,
65110,0.984,0.673447,
65111,0.98,0.673304,
65112,0.976,0.673231,
65113,0.972,0.673214,
65114,0.968,0.673167,
65115,0.964,0.673121,
65116,0.96,0.673036,
65117,0.95,0.67303,
65118,0.946,0.672944,
65119,0.942,0.672896,
65120,0.938,0.673,
65121,0.934,0.672914,
65122,0.93,0.673018,
65123,0.926,0.673122,
65124,0.922,0.673036,
65125,0.918,0.67295,
65126,0.914,0.672903,
65127,0.91,0.672817,
65128,0.906,0.6728,
65129,0.902,0.672782,
65130,0.898,0.6727,
65131,0.894,0.672661,
65132,0.89,0.672617,
65133,0.886,0.67253,
65134,0.882,0.672627,
65135,0.878,0.67254,
65136,0.874,0.672454,
65137,0.87,0.672408,
65138,0.866,0.672321,
65139,0.862,0.672235,
65140,0.858,0.672339,
65141,0.854,0.672441,
65142,0.85,0.672544,
65143,0.846,0.672646,
65144,0.842,0.67275,
65145,0.838,0.672851,
65146,0.834,0.672763,
65147,0.83,0.672865,
65148,0.826,0.672829,
65149,0.822,0.672931,
65150,0.818,0.673033,
65151,0.814,0.673135,
65152,0.81,0.673236,
65153,0.806,0.673338,
65154,0.802,0.67344,
65155,0.798,0.673541,
65156,0.794,0.673727,
65157,0.79,0.673912,
65158,0.786,0.674098,
65159,0.782,0.674284,
65160,0.778,0.67447,
65161,0.774,0.674656,
65162,0.77,0.674841,
65163,0.766,0.674836,
65164,0.762,0.674832,
65165,0.758,0.674827,
65166,0.754,0.675012,
65167,0.75,0.675054,
65168,0.746,0.675144,
65169,0.742,0.675329,
65170,0.737999,0.675514,
65171,0.733999,0.675699,
65172,0.729999,0.67582,
65173,0.725999,0.675815,
65174,0.721999,0.675877,
65175,0.717999,0.676,
65176,0.713999,0.676062,
65177,0.709999,0.67624,
65178,0.705999,0.676235,
65179,0.701999,0.67623,
65180,0.697999,0.676225,
65181,0.693999,0.676219,
65182,0.689999,0.676214,
65183,0.685999,0.676208,
65184,0.681999,0.676204,
65185,0.677999,0.676198,
65186,0.673999,0.676375,
65187,0.669999,0.67637,
65188,0.665999,0.676364,
65189,0.661999,0.676548,
65190,0.657999,0.676733,
65191,0.653999,0.676727,
65192,0.649999,0.67672,
65193,0.645999,0.676715,
65194,0.641999,0.676899,
65195,0.637999,0.676891,
65196,0.633999,0.676884,
65197,0.629999,0.676875,
65198,0.625999,0.676867,
65199,0.621999,0.677043,
65200,0.617999,0.676988,
65201,0.613999,0.676811,
65202,0.609999,0.676633,
65203,0.605999,0.676678,
65204,0.601999,0.676722,
65205,0.597999,0.676766,
65206,0.593999,0.676811,
65207,0.589999,0.677043,
65208,0.585999,0.677278,
65209,0.581999,0.677512,
65210,0.577999,0.677746,
65211,0.573999,0.677789,
65212,0.569999,0.677832,
65213,0.565999,0.677875,
65214,0.561999,0.677918,
65215,0.557999,0.677961,
65216,0.553999,0.678098,
65217,0.549999,0.678141,
65218,0.545999,0.678182,
65219,0.541999,0.678225,
65220,0.537999,0.678459,
65221,0.527999,0.67869,
65222,0.517999,0.678923,
65223,0.507999,0.679156,
65224,0.497999,0.679386,
65225,0.487999,0.679618,
65226,0.477999,0.67985,
65227,0.467999,0.680081,
65228,0.457999,0.680311,
65229,0.447999,0.680541,
65230,0.437999,0.68077,
65231,0.427999,0.681,
65232,0.417999,0.68123,
65233,0.407999,0.68146,
65234,0.397999,0.68169,
65235,0.387999,0.681919,
65236,0.377999,0.682148,
65237,0.367999,0.682378,
65238,0.357999,0.682608,
65239,0.347999,0.682837,
65240,0.337999,0.683066,
65241,0.327999,0.683294,
65242,0.317999,0.683522,
65243,0.307999,0.68375,
65244,0.297999,0.683978,
65245,0.287999,0.684207,
65246,0.277999,0.684435,
65247,0.267999,0.684662,
65248,0.257999,0.684889,
65249,0.247999,0.685117,
65250,0.237999,0.685344,
65251,0.227999,0.685572,
65252,0.217999,0.6858,
65253,0.207999,0.686026,
65254,0.197999,0.686253,
65255,0.187999,0.686481,
65256,0.177999,0.686707,
65257,0.167999,0.686935,
65258,0.157999,0.686528,
65259,0.153999,0.686755,
65260,0.143999,0.686348,
65261,0.139999,0.686386,
65262,0.135999,0.686424,
65263,0.131999,0.686462,
65264,0.127999,0.686499,
65265,0.123999,0.686704,
65266,0.119999,0.68691,
65267,0.115999,0.686924,
65268,0.111999,0.686938,
65269,0.101999,0.686953,
65270,0.0979993,0.686967,
65271,0.0939993,0.68696,
65272,0.0899993,0.686954,
65273,0.0859993,0.686947,
65274,0.0819993,0.686958,
65275,0.0779993,0.686971,
65276,0.0739993,0.686982,
65277,0.0699993,0.686994,
65278,0.0659993,0.687007,
65279,0.0619993,0.687019,
65280,0.0579993,0.687032,
65281,0.0539993,0.687045,
65282,0.0499993,0.687057,
65283,0.0459993,0.68707,
65284,0.0419993,0.687082,
65285,0.0719993,0.687095,
65286,0.101999,0.68711,
65287,0.131999,0.687125,
65288,0.161999,0.687139,
65289,0.191999,0.687153,
65290,0.221999,0.687167,
65291,0.251999,0.687181,
65292,0.281999,0.687196,
65293,0.311999,0.68721,
65294,0.341999,0.687225,
65295,0.371999,0.687239,
65296,0.401999,0.687253,
65297,0.431999,0.687267,
65298,0.461999,0.687282,
65299,0.491999,0.687296,
65300,0.521999,0.687311,
65301,0.551999,0.687325,
65302,0.581999,0.687339,
65303,0.611999,0.687353,
65304,0.641999,0.687368,
65305,0.671999,0.687382,
65306,0.701999,0.687397,
65307,0.731999,0.687411,
65308,0.761999,0.687425,
65309,0.791999,0.687439,
65310,0.821999,0.687454,
65311,0.851999,0.687468,
65312,0.881999,0.687483,
65313,0.911999,0.687497,
65314,0.941999,0.687511,
65315,0.971999,0.687525,
65316,1,0.687539,
65317,1,0.687553,
65318,0.996,0.687566,
65319,0.992,0.687577,
65320,0.988,0.687588,
65321,0.984,0.687597,
65322,0.98,0.687606,
65323,0.976,0.687614,
65324,0.972,0.687592,
65325,0.968,0.687569,
65326,0.964,0.687546,
65327,0.96,0.687523,
65328,0.956,0.6875,
65329,0.952,0.687417,
65330,0.948,0.687336,
65331,0.944,0.687253,
65332,0.94,0.68717,
65333,0.936,0.687088,
65334,0.932,0.687016,
65335,0.928,0.686945,
65336,0.924,0.686874,
65337,0.92,0.686802,
65338,0.916,0.68673,
65339,0.912,0.686696,
65340,0.908,0.68664,
65341,0.904,0.686584,
65342,0.9,0.686529,
65343,0.896,0.686473,
65344,0.892,0.68639,
65345,0.888,0.686307,
65346,0.884,0.686141,
65347,0.88,0.685976,
65348,0.876,0.685811,
65349,0.872,0.685645,
65350,0.868,0.685582,
65351,0.864,0.685502,
65352,0.86,0.685336,
65353,0.856,0.68517,
65354,0.852,0.685004,
65355,0.848,0.684838,
65356,0.844,0.684673,
65357,0.84,0.684506,
65358,0.836,0.68434,
65359,0.832,0.684175,
65360,0.828,0.684009,
65361,0.824,0.683843,
65362,0.814,0.683707,
65363,0.81,0.68354,
65364,0.806,0.683374,
65365,0.802,0.683209,
65366,0.798,0.683043,
65367,0.794,0.682877,
65368,0.79,0.682711,
65369,0.786,0.682545,
65370,0.782,0.682379,
65371,0.778,0.682214,
65372,0.774,0.682047,
65373,0.77,0.681882,
65374,0.766,0.681716,
65375,0.762,0.68155,
65376,0.758,0.681384,
65377,0.754,0.681218,
65378,0.75,0.681053,
65379,0.746,0.680888,
65380,0.742,0.680722,
65381,0.737999,0.680556,
65382,0.733999,0.680392,
65383,0.729999,0.680227,
65384,0.725999,0.680068,
65385,0.721999,0.679988,
65386,0.717999,0.679945,
65387,0.713999,0.679863,
65388,0.709999,0.679782,
65389,0.705999,0.679701,
65390,0.701999,0.679752,
65391,0.697999,0.679671,
65392,0.693999,0.679588,
65393,0.689999,0.679506,
65394,0.685999,0.679424,
65395,0.681999,0.679341,
65396,0.677999,0.679259,
65397,0.673999,0.679177,
65398,0.669999,0.679284,
65399,0.665999,0.679391,
65400,0.661999,0.679439,
65401,0.657999,0.679355,
65402,0.653999,0.679372,
65403,0.649999,0.67929,
65404,0.645999,0.679112,
65405,0.641999,0.679095,
65406,0.637999,0.679078,
65407,0.633999,0.67906,
65408,0.629999,0.679043,
65409,0.625999,0.679027,
65410,0.621999,0.67901,
65411,0.617999,0.678993,
65412,0.613999,0.679167,
65413,0.603999,0.678707,
65414,0.599999,0.678881,
65415,0.589999,0.678422,
65416,0.585999,0.678597,
65417,0.575999,0.678138,
65418,0.571999,0.678312,
65419,0.561999,0.677902,
65420,0.557999,0.678075,
65421,0.547999,0.678249,
65422,0.537999,0.678422,
65423,0.527999,0.678596,
65424,0.517999,0.678768,
65425,0.507999,0.678941,
65426,0.497999,0.679114,
65427,0.487999,0.679288,
65428,0.477999,0.679461,
65429,0.467999,0.679634,
65430,0.457999,0.679806,
65431,0.447999,0.679977,
65432,0.437999,0.680149,
65433,0.427999,0.68032,
65434,0.417999,0.680492,
65435,0.407999,0.680663,
65436,0.397999,0.680833,
65437,0.387999,0.681004,
65438,0.377999,0.681174,
65439,0.367999,0.681345,
65440,0.357999,0.681516,
65441,0.347999,0.681053,
65442,0.343999,0.681224,
65443,0.333999,0.680761,
65444,0.329999,0.680932,
65445,0.319999,0.680532,
65446,0.315999,0.680704,
65447,0.305999,0.680251,
65448,0.301999,0.680422,
65449,0.291999,0.67996,
65450,0.287999,0.679941,
65451,0.283999,0.680112,
65452,0.279999,0.680265,
65453,0.275999,0.680247,
65454,0.271999,0.680229,
65455,0.267999,0.680211,
65456,0.257999,0.680005,
65457,0.253999,0.68003,
65458,0.249999,0.679867,
65459,0.245999,0.679704,
65460,0.241999,0.67954,
65461,0.237999,0.679377,
65462,0.233999,0.679213,
65463,0.229999,0.67905,
65464,0.225999,0.678888,
65465,0.221999,0.678724,
65466,0.217999,0.678561,
65467,0.213999,0.678398,
65468,0.209999,0.678234,
65469,0.205999,0.678071,
65470,0.202,0.678097,
65471,0.198,0.677933,
65472,0.194,0.67777,
65473,0.19,0.677607,
65474,0.186,0.677444,
65475,0.182,0.677281,
65476,0.178,0.677118,
65477,0.174,0.676955,
65478,0.17,0.676792,
65479,0.166,0.676629,
65480,0.162,0.676465,
65481,0.158,0.676302,
65482,0.154,0.676139,
65483,0.15,0.675977,
65484,0.146,0.675814,
65485,0.142,0.67565,
65486,0.138,0.675662,
65487,0.134,0.675613,
65488,0.13,0.67545,
65489,0.126,0.675288,
65490,0.122,0.675303,
65491,0.118,0.675317,
65492,0.114,0.675332,
65493,0.11,0.675347,
65494,0.106,0.675362,
65495,0.102,0.675378,
65496,0.0979996,0.675392,
65497,0.0939996,0.675407,
65498,0.0899996,0.675422,
65499,0.0859996,0.675437,
65500,0.0819996,0.675452,
65501,0.0779996,0.675506,
65502,0.108,0.675572,
65503,0.138,0.675638,
65504,0.168,0.675704,
65505,0.198,0.67577,
65506,0.228,0.675836,
65507,0.258,0.675903,
65508,0.288,0.675969,
65509,0.318,0.676035,
65510,0.348,0.676101,
65511,0.378,0.676167,
65512,0.408,0.676234,
65513,0.438,0.6763,
65514,0.468,0.676366,
65515,0.498,0.676432,
65516,0.528,0.676499,
65517,0.558,0.676564,
65518,0.588,0.676631,
65519,0.618,0.676697,
65520,0.648,0.676763,
65521,0.677999,0.67683,
65522,0.707999,0.676896,
65523,0.737999,0.676961,
65524,0.767999,0.677028,
65525,0.797999,0.677094,
65526,0.827999,0.67716,
65527,0.857999,0.677226,
65528,0.887999,0.677293,
65529,0.917999,0.677358,
65530,0.947999,0.677425,
65531,0.977999,0.677438,
65532,1,0.677478,
65533,1,0.677519,
65534,0.996,0.677547,
65535,0.992,0.677575,
65536,0.988,0.677603,
65537,0.984,0.677632,
65538,0.98,0.677661,
65539,0.976,0.677689,
65540,0.972,0.677717,
65541,0.968,0.67772,
65542,0.964,0.677723,
65543,0.96,0.677712,
65544,0.956,0.6777,
65545,0.952,0.677688,
65546,0.948,0.677676,
65547,0.944,0.677674,
65548,0.94,0.677672,
65549,0.936,0.677669,
65550,0.932,0.677668,
65551,0.928,0.67769,
65552,0.924,0.677713,
65553,0.92,0.677735,
65554,0.916,0.677759,
65555,0.912,0.677782,
65556,0.908,0.677805,
65557,0.904,0.677828,
65558,0.9,0.677852,
65559,0.896,0.67789,
65560,0.892,0.677927,
65561,0.888,0.677778,
65562,0.884,0.677628,
65563,0.88,0.677478,
65564,0.876,0.677327,
65565,0.872,0.677212,
65566,0.868,0.677061,
65567,0.864,0.676993,
65568,0.86,0.676859,
65569,0.856,0.676708,
65570,0.852,0.676556,
65571,0.848,0.676405,
65572,0.844,0.676254,
65573,0.84,0.676103,
65574,0.836,0.675952,
65575,0.832,0.675801,
65576,0.828,0.67565,
65577,0.818,0.675464,
65578,0.814,0.675312,
65579,0.81,0.675208,
65580,0.806,0.675057,
65581,0.802,0.674906,
65582,0.798,0.674754,
65583,0.794,0.674727,
65584,0.79,0.674576,
65585,0.786,0.674425,
65586,0.782,0.674274,
65587,0.778,0.674123,
65588,0.774,0.674154,
65589,0.77,0.674003,
65590,0.766,0.673852,
65591,0.762,0.673701,
65592,0.758,0.67355,
65593,0.754,0.673399,
65594,0.75,0.673248,
65595,0.746,0.673099,
65596,0.742,0.67308,
65597,0.737999,0.672929,
65598,0.733999,0.672895,
65599,0.729999,0.672744,
65600,0.725999,0.672661,
