sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;vx;vy;vz;rollRate;pitchRate;yawRate;
1653319008;163406;1653319008;163470;1653319008;163388;0.325;0.009707978;0;0;0;0.09727277;
1653319008;188851;1653319008;188950;1653319008;188834;0.325;0.009707971;0;0;0;0.09727278;
1653319008;214314;1653319008;214381;1653319008;214274;0.325;0.009707968;0;0;0;0.09727279;
1653319008;239666;1653319008;239729;1653319008;239649;0.325;0.009707966;0;0;0;0.09727279;
1653319008;265524;1653319008;265594;1653319008;265504;0.325;0.009707964;0;0;0;0.0972728;
1653319008;291052;1653319008;291141;1653319008;291027;0.325;0.009707963;0;0;0;0.0972728;
1653319008;318208;1653319008;318260;1653319008;318196;0.325;0.01294149;0;0;0;0.1404597;
1653319008;343690;1653319008;343764;1653319008;343667;0.325;0.01462068;0;0;0;0.1573219;
1653319008;369234;1653319008;369303;1653319008;369214;0.325;0.01552021;0;0;0;0.1637519;
1653319008;394727;1653319008;394849;1653319008;394702;0.325;0.01601494;0;0;0;0.1661081;
1653319008;421840;1653319008;422048;1653319008;421818;0.325;0.01629288;0;0;0;0.1669105;
1653319008;447465;1653319008;447528;1653319008;447446;0.325;0.01645159;0;0;0;0.1671433;
1653319008;472855;1653319008;472894;1653319008;472841;0.325;0.01654333;0;0;0;0.1671821;
1653319008;498141;1653319008;498209;1653319008;498121;0.325;0.01659684;0;0;0;0.1671644;
1653319008;523611;1653319008;523674;1653319008;523593;0.325;0.01662825;0;0;0;0.1671373;
1653319008;549017;1653319008;549095;1653319008;548976;0.325;0.01664677;0;0;0;0.1671143;
1653319008;574416;1653319008;574481;1653319008;574398;0.325;0.01665772;0;0;0;0.1670979;
1653319008;599882;1653319008;599921;1653319008;599868;0.325;0.01666421;0;0;0;0.167087;
1653319008;625345;1653319008;625410;1653319008;625328;0.325;0.01666807;0;0;0;0.16708;
1653319008;650798;1653319008;650862;1653319008;650780;0.325;0.01667036;0;0;0;0.1670757;
1653319008;680495;1653319008;680575;1653319008;680477;0.325;0.01667172;0;0;0;0.1670731;
1653319008;706704;1653319008;706769;1653319008;706685;0.325;0.01667253;0;0;0;0.1670714;
1653319008;736490;1653319008;736588;1653319008;736466;0.325;0.01667301;0;0;0;0.1670705;
1653319008;762438;1653319008;762499;1653319008;762421;0.325;0.0166733;0;0;0;0.1670699;
1653319008;787809;1653319008;787873;1653319008;787791;0.325;0.01667347;0;0;0;0.1670695;
1653319008;814348;1653319008;814396;1653319008;814337;0.325;0.01667357;0;0;0;0.1670693;
1653319008;839669;1653319008;839729;1653319008;839651;0.325;0.01667363;0;0;0;0.1670692;
1653319008;873885;1653319008;873948;1653319008;873867;0.325;0.01667367;0;0;0;0.1670691;
1653319008;899299;1653319008;899405;1653319008;899280;0.325;0.01667369;0;0;0;0.1670691;
1653319008;924635;1653319008;924698;1653319008;924616;0.325;0.0166737;0;0;0;0.167069;
1653319008;950004;1653319008;950088;1653319008;949983;0.325;0.01667371;0;0;0;0.167069;
1653319008;975395;1653319008;975456;1653319008;975378;0.325;0.01667372;0;0;0;0.167069;
1653319009;758;1653319009;838;1653319009;735;0.325;0.01667372;0;0;0;0.167069;
1653319009;26117;1653319009;26179;1653319009;26099;0.325;0.01667372;0;0;0;0.167069;
1653319009;51426;1653319009;51486;1653319009;51407;0.325;0.01667372;0;0;0;0.167069;
1653319009;76868;1653319009;76931;1653319009;76847;0.325;0.01667372;0;0;0;0.167069;
1653319009;104849;1653319009;105070;1653319009;104829;0.325;0.01667372;0;0;0;0.167069;
1653319009;130572;1653319009;130637;1653319009;130553;0.325;0.01667372;0;0;0;0.167069;
1653319009;156083;1653319009;156147;1653319009;156063;0.325;0.01667372;0;0;0;0.167069;
1653319009;181807;1653319009;181883;1653319009;181786;0.325;0.01667372;0;0;0;0.167069;
1653319009;212136;1653319009;212234;1653319009;212115;0.325;0.01667372;0;0;0;0.167069;
1653319009;237651;1653319009;237716;1653319009;237634;0.325;0.0218122;0;0;0;0.2356986;
1653319009;268489;1653319009;268568;1653319009;268453;0.325;0.02448067;0;0;0;0.2624948;
1653319009;295182;1653319009;295254;1653319009;295165;0.325;0.02591013;0;0;0;0.2727128;
1653319009;328463;1653319009;328527;1653319009;328444;0.325;0.02669632;0;0;0;0.2764571;
1653319009;356449;1653319009;356515;1653319009;356428;0.325;0.02713799;0;0;0;0.2777322;
1653319009;381806;1653319009;381870;1653319009;381788;0.325;0.02739021;0;0;0;0.2781023;
1653319009;407182;1653319009;407242;1653319009;407163;0.325;0.02753601;0;0;0;0.2781639;
1653319009;432703;1653319009;432766;1653319009;432685;0.325;0.02762104;0;0;0;0.2781358;
1653319009;458119;1653319009;458180;1653319009;458102;0.325;0.02767095;0;0;0;0.2780927;
1653319009;483695;1653319009;483787;1653319009;483664;0.325;0.02770038;0;0;0;0.2780562;
1653319009;509449;1653319009;509508;1653319009;509431;0.325;0.02771778;0;0;0;0.2780301;
1653319009;534871;1653319009;534937;1653319009;534854;0.325;0.0277281;0;0;0;0.2780127;
1653319009;560275;1653319009;560344;1653319009;560257;0.325;0.02773422;0;0;0;0.2780017;
1653319009;585845;1653319009;585908;1653319009;585827;0.325;0.02773786;0;0;0;0.2779948;
1653319009;611316;1653319009;611380;1653319009;611298;0.325;0.02774003;0;0;0;0.2779906;
1653319009;637409;1653319009;637472;1653319009;637391;0.325;0.02774131;0;0;0;0.277988;
1653319009;662883;1653319009;662948;1653319009;662865;0.325;0.02774208;0;0;0;0.2779865;
1653319009;688889;1653319009;688949;1653319009;688872;0.325;0.02774254;0;0;0;0.2779855;
1653319009;717040;1653319009;717103;1653319009;717020;0.325;0.02774281;0;0;0;0.277985;
1653319009;744932;1653319009;744995;1653319009;744913;0.325;0.02774297;0;0;0;0.2779846;
1653319009;773830;1653319009;773891;1653319009;773812;0.325;0.02774307;0;0;0;0.2779844;
1653319009;799194;1653319009;799256;1653319009;799176;0.325;0.02774312;0;0;0;0.2779843;
1653319009;824487;1653319009;824547;1653319009;824437;0.325;0.02774316;0;0;0;0.2779842;
1653319009;850204;1653319009;850270;1653319009;850186;0.325;0.02774318;0;0;0;0.2779842;
1653319009;875589;1653319009;875651;1653319009;875572;0.325;0.02774319;0;0;0;0.2779842;
1653319009;904495;1653319009;904559;1653319009;904476;0.325;0.0277432;0;0;0;0.2779842;
1653319009;931413;1653319009;931479;1653319009;931393;0.325;0.0277432;0;0;0;0.2779841;
1653319009;957507;1653319009;957595;1653319009;957489;0.325;0.0277432;0;0;0;0.2779841;
1653319009;983232;1653319009;983294;1653319009;983214;0.325;0.02774321;0;0;0;0.2779841;
1653319010;8471;1653319010;8539;1653319010;8442;0.325;0.02774321;0;0;0;0.2779841;
1653319010;34071;1653319010;34133;1653319010;34053;0.325;0.02774321;0;0;0;0.2779841;
1653319010;59396;1653319010;59467;1653319010;59372;0.325;0.02774321;0;0;0;0.2779841;
1653319010;85252;1653319010;85319;1653319010;85233;0.325;0.02774321;0;0;0;0.2779841;
1653319010;114375;1653319010;114441;1653319010;114356;0.325;0.02774321;0;0;0;0.2779841;
1653319010;145232;1653319010;145296;1653319010;145214;0.325;0.02774321;0;0;0;0.2779841;
1653319010;172455;1653319010;172563;1653319010;172437;0.325;0.02774321;0;0;0;0.2779841;
1653319010;198077;1653319010;198142;1653319010;198058;0.325;0.02774321;0;0;0;0.2779841;
1653319010;223587;1653319010;223680;1653319010;223567;0.325;0.02774321;0;0;0;0.2779841;
1653319010;248994;1653319010;249065;1653319010;248974;0.325;0.02510289;0;0;0;0.2427201;
1653319010;276171;1653319010;276337;1653319010;276136;0.325;0.02373175;0;0;0;0.2289513;
1653319010;301803;1653319010;301881;1653319010;301781;0.325;0.02299725;0;0;0;0.223701;
1653319010;327266;1653319010;327333;1653319010;327249;0.325;0.02259327;0;0;0;0.2217771;
1653319010;353050;1653319010;353114;1653319010;353031;0.325;0.02236633;0;0;0;0.2211218;
1653319010;378567;1653319010;378630;1653319010;378549;0.325;0.02223673;0;0;0;0.2209317;
1653319010;404518;1653319010;404588;1653319010;404493;0.325;0.02216182;0;0;0;0.2209;
1653319010;429884;1653319010;429946;1653319010;429867;0.325;0.02211812;0;0;0;0.2209145;
1653319010;455209;1653319010;455274;1653319010;455192;0.325;0.02209248;0;0;0;0.2209366;
1653319010;480503;1653319010;480581;1653319010;480449;0.325;0.02207736;0;0;0;0.2209554;
1653319010;505949;1653319010;506024;1653319010;505929;0.325;0.02206841;0;0;0;0.2209688;
1653319010;531416;1653319010;531486;1653319010;531397;0.325;0.02206311;0;0;0;0.2209777;
1653319010;556783;1653319010;556844;1653319010;556766;0.325;0.02205997;0;0;0;0.2209834;
1653319010;584238;1653319010;584312;1653319010;584218;0.325;0.0220581;0;0;0;0.2209869;
1653319010;613027;1653319010;613097;1653319010;613008;0.325;0.02205699;0;0;0;0.2209891;
1653319010;640074;1653319010;640183;1653319010;640053;0.325;0.02205632;0;0;0;0.2209904;
1653319010;665508;1653319010;665571;1653319010;665489;0.325;0.02205593;0;0;0;0.2209912;
1653319010;690901;1653319010;690983;1653319010;690880;0.325;0.02205569;0;0;0;0.2209917;
1653319010;716419;1653319010;716480;1653319010;716401;0.325;0.02205556;0;0;0;0.220992;
1653319010;741789;1653319010;741862;1653319010;741769;0.325;0.02205547;0;0;0;0.2209921;
1653319010;767284;1653319010;767349;1653319010;767264;0.325;0.02205542;0;0;0;0.2209922;
1653319010;792676;1653319010;792739;1653319010;792658;0.325;0.02205539;0;0;0;0.2209923;
1653319010;818039;1653319010;818082;1653319010;818026;0.325;0.02205538;0;0;0;0.2209923;
1653319010;843347;1653319010;843408;1653319010;843330;0.325;0.02205537;0;0;0;0.2209924;
1653319010;868729;1653319010;868767;1653319010;868716;0.325;0.02205536;0;0;0;0.2209924;
1653319010;894363;1653319010;894404;1653319010;894350;0.325;0.02205536;0;0;0;0.2209924;
1653319010;919703;1653319010;919766;1653319010;919685;0.325;0.02205535;0;0;0;0.2209924;
1653319010;945121;1653319010;945181;1653319010;945103;0.325;0.02205535;0;0;0;0.2209924;
1653319010;970453;1653319010;970539;1653319010;970434;0.325;0.02205535;0;0;0;0.2209924;
1653319010;995902;1653319010;995941;1653319010;995889;0.325;0.02205535;0;0;0;0.2209924;
1653319011;21636;1653319011;21680;1653319011;21623;0.325;0.02205535;0;0;0;0.2209924;
1653319011;46945;1653319011;47015;1653319011;46926;0.325;0.02205535;0;0;0;0.2209924;
1653319011;73634;1653319011;73702;1653319011;73614;0.325;0.02205535;0;0;0;0.2209924;
1653319011;99287;1653319011;99345;1653319011;99269;0.325;0.02205535;0;0;0;0.2209924;
1653319011;125000;1653319011;125068;1653319011;124981;0.325;0.02205535;0;0;0;0.2209924;
1653319011;150389;1653319011;150468;1653319011;150367;0.325;0.02205535;0;0;0;0.2209924;
1653319011;175780;1653319011;175844;1653319011;175761;0.325;0.01689429;0;0;0;0.1520612;
1653319011;204541;1653319011;204605;1653319011;204523;0.325;0.0142141;0;0;0;0.1251473;
1653319011;229911;1653319011;229975;1653319011;229897;0.325;0.01277835;0;0;0;0.1148843;
1653319011;255316;1653319011;255402;1653319011;255293;0.325;0.0119887;0;0;0;0.1111236;
1653319011;280836;1653319011;280903;1653319011;280818;0.325;0.01154509;0;0;0;0.1098428;
1653319011;306254;1653319011;306331;1653319011;306233;0.325;0.01129177;0;0;0;0.1094712;
1653319011;331640;1653319011;331696;1653319011;331624;0.325;0.01114533;0;0;0;0.1094093;
1653319011;356979;1653319011;357016;1653319011;356963;0.325;0.01105992;0;0;0;0.1094375;
1653319011;382306;1653319011;382347;1653319011;382292;0.325;0.01100979;0;0;0;0.1094808;
1653319011;407617;1653319011;407690;1653319011;407595;0.325;0.01098024;0;0;0;0.1095175;
1653319011;432981;1653319011;433037;1653319011;432964;0.325;0.01096276;0;0;0;0.1095437;
1653319011;458337;1653319011;458399;1653319011;458318;0.325;0.01095239;0;0;0;0.1095611;
1653319011;483696;1653319011;483762;1653319011;483677;0.325;0.01094624;0;0;0;0.1095722;
1653319011;509098;1653319011;509159;1653319011;509076;0.325;0.01094259;0;0;0;0.1095791;
1653319011;534494;1653319011;534556;1653319011;534474;0.325;0.01094041;0;0;0;0.1095834;
1653319011;559926;1653319011;559988;1653319011;559906;0.325;0.01093912;0;0;0;0.1095859;
1653319011;585326;1653319011;585390;1653319011;585306;0.325;0.01093835;0;0;0;0.1095875;
1653319011;610703;1653319011;610744;1653319011;610690;0.325;0.01093789;0;0;0;0.1095884;
1653319011;638514;1653319011;638578;1653319011;638501;0.325;0.01093762;0;0;0;0.109589;
1653319011;666229;1653319011;666289;1653319011;666210;0.325;0.01093746;0;0;0;0.1095893;
1653319011;691593;1653319011;691666;1653319011;691574;0.325;0.01093736;0;0;0;0.1095895;
1653319011;717619;1653319011;717658;1653319011;717605;0.325;0.0109373;0;0;0;0.1095896;
1653319011;742945;1653319011;743009;1653319011;742927;0.325;0.01093727;0;0;0;0.1095897;
1653319011;768747;1653319011;768826;1653319011;768725;0.325;0.01093725;0;0;0;0.1095898;
1653319011;794071;1653319011;794159;1653319011;794052;0.325;0.01093724;0;0;0;0.1095898;
1653319011;819519;1653319011;819888;1653319011;819465;0.325;0.01093723;0;0;0;0.1095898;
1653319011;845279;1653319011;845340;1653319011;845263;0.325;0.01093722;0;0;0;0.1095898;
1653319011;870555;1653319011;870624;1653319011;870536;0.325;0.01093722;0;0;0;0.1095898;
1653319011;896454;1653319011;896518;1653319011;896436;0.325;0.01093722;0;0;0;0.1095898;
1653319011;922124;1653319011;922185;1653319011;922106;0.325;0.01093722;0;0;0;0.1095898;
1653319011;947563;1653319011;947629;1653319011;947545;0.325;0.01093722;0;0;0;0.1095898;
1653319011;972832;1653319011;972896;1653319011;972814;0.325;0.01093722;0;0;0;0.1095898;
1653319011;999615;1653319011;999710;1653319011;999597;0.325;0.01093722;0;0;0;0.1095898;
1653319012;25558;1653319012;25634;1653319012;25537;0.325;0.01093722;0;0;0;0.1095898;
1653319012;54867;1653319012;54923;1653319012;54851;0.325;0.01093722;0;0;0;0.1095898;
1653319012;82814;1653319012;82879;1653319012;82796;0.325;0.01849843;0;0;0;0.2105774;
1653319012;108095;1653319012;108229;1653319012;108076;0.325;0.02242504;0;0;0;0.2500076;
1653319012;139414;1653319012;139489;1653319012;139394;0.325;0.02452848;0;0;0;0.2650433;
1653319012;164957;1653319012;165027;1653319012;164927;0.325;0.02568535;0;0;0;0.2705529;
1653319012;190365;1653319012;190427;1653319012;190347;0.325;0.02633526;0;0;0;0.2724293;
1653319012;215719;1653319012;215783;1653319012;215700;0.325;0.02670639;0;0;0;0.2729739;
1653319012;241080;1653319012;241129;1653319012;241066;0.325;0.02692093;0;0;0;0.2730645;
1653319012;266252;1653319012;266315;1653319012;266233;0.325;0.02704606;0;0;0;0.2730232;
1653319012;291595;1653319012;291662;1653319012;291577;0.325;0.0271195;0;0;0;0.2729597;
1653319012;316889;1653319012;316954;1653319012;316871;0.325;0.0271628;0;0;0;0.272906;
1653319012;342226;1653319012;342280;1653319012;342207;0.325;0.02718841;0;0;0;0.2728676;
1653319012;368285;1653319012;368359;1653319012;368267;0.325;0.02720359;0;0;0;0.2728421;
1653319012;393834;1653319012;393895;1653319012;393816;0.325;0.0272126;0;0;0;0.2728258;
1653319012;419169;1653319012;419232;1653319012;419151;0.325;0.02721796;0;0;0;0.2728157;
1653319012;444430;1653319012;444513;1653319012;444411;0.325;0.02722115;0;0;0;0.2728095;
1653319012;469828;1653319012;469891;1653319012;469808;0.325;0.02722304;0;0;0;0.2728057;
1653319012;495189;1653319012;495249;1653319012;495171;0.325;0.02722417;0;0;0;0.2728034;
1653319012;520519;1653319012;520586;1653319012;520499;0.325;0.02722484;0;0;0;0.2728021;
1653319012;549770;1653319012;549833;1653319012;549751;0.325;0.02722524;0;0;0;0.2728013;
1653319012;580143;1653319012;580203;1653319012;580124;0.325;0.02722548;0;0;0;0.2728007;
1653319012;605894;1653319012;605966;1653319012;605875;0.325;0.02722562;0;0;0;0.2728005;
1653319012;631472;1653319012;631538;1653319012;631453;0.325;0.0272257;0;0;0;0.2728003;
1653319012;659950;1653319012;660015;1653319012;659932;0.325;0.02722575;0;0;0;0.2728002;
1653319012;685477;1653319012;685539;1653319012;685458;0.325;0.02722578;0;0;0;0.2728001;
1653319012;711315;1653319012;711380;1653319012;711295;0.325;0.0272258;0;0;0;0.2728001;
1653319012;737261;1653319012;737359;1653319012;737231;0.325;0.02722581;0;0;0;0.2728001;
1653319012;762723;1653319012;762785;1653319012;762704;0.325;0.02722582;0;0;0;0.2728001;
1653319012;788048;1653319012;788108;1653319012;788030;0.325;0.02722582;0;0;0;0.2728;
1653319012;813309;1653319012;813378;1653319012;813289;0.325;0.02722582;0;0;0;0.2728;
1653319012;838710;1653319012;838777;1653319012;838690;0.325;0.02722582;0;0;0;0.2728;
1653319012;864184;1653319012;864246;1653319012;864166;0.325;0.02722583;0;0;0;0.2728;
1653319012;889731;1653319012;889791;1653319012;889713;0.325;0.02722583;0;0;0;0.2728;
1653319012;915592;1653319012;915655;1653319012;915574;0.325;0.02722583;0;0;0;0.2728;
1653319012;941077;1653319012;941155;1653319012;941055;0.325;0.02722583;0;0;0;0.2728;
1653319012;966566;1653319012;966634;1653319012;966546;0.325;0.02722583;0;0;0;0.2728;
1653319012;996446;1653319012;996514;1653319012;996426;0.325;0.02722583;0;0;0;0.2728;
1653319013;36473;1653319013;36536;1653319013;36454;0.325;0.02722583;0;0;0;0.2728;
1653319013;61764;1653319013;61829;1653319013;61747;0.325;0.02722583;0;0;0;0.2728;
1653319013;87058;1653319013;87111;1653319013;87042;0.325;0.03019636;0;0;0;0.3124745;
1653319013;112292;1653319013;112415;1653319013;112240;0.325;0.03173899;0;0;0;0.3279653;
1653319013;137674;1653319013;137740;1653319013;137656;0.325;0.03256536;0;0;0;0.3338723;
1653319013;163066;1653319013;163129;1653319013;163048;0.325;0.03301986;0;0;0;0.3360369;
1653319013;188418;1653319013;188584;1653319013;188391;0.325;0.03327518;0;0;0;0.3367741;
1653319013;214451;1653319013;214517;1653319013;214433;0.325;0.03342099;0;0;0;0.336988;
1653319013;240086;1653319013;240152;1653319013;240068;0.325;0.03350528;0;0;0;0.3370236;
1653319013;265382;1653319013;265446;1653319013;265364;0.325;0.03355443;0;0;0;0.3370073;
1653319013;290694;1653319013;290779;1653319013;290671;0.325;0.03358329;0;0;0;0.3369824;
1653319013;316300;1653319013;316362;1653319013;316281;0.325;0.0336003;0;0;0;0.3369613;
1653319013;341686;1653319013;341747;1653319013;341667;0.325;0.03361036;0;0;0;0.3369462;
1653319013;367032;1653319013;367095;1653319013;367014;0.325;0.03361632;0;0;0;0.3369362;
1653319013;392461;1653319013;392527;1653319013;392439;0.325;0.03361986;0;0;0;0.3369298;
1653319013;417789;1653319013;417854;1653319013;417772;0.325;0.03362197;0;0;0;0.3369258;
1653319013;443255;1653319013;443320;1653319013;443236;0.325;0.03362322;0;0;0;0.3369234;
1653319013;468614;1653319013;468676;1653319013;468595;0.325;0.03362396;0;0;0;0.3369219;
1653319013;493992;1653319013;494069;1653319013;493945;0.325;0.03362441;0;0;0;0.336921;
1653319013;519319;1653319013;519379;1653319013;519300;0.325;0.03362467;0;0;0;0.3369205;
1653319013;544631;1653319013;544693;1653319013;544613;0.325;0.03362483;0;0;0;0.3369202;
1653319013;570691;1653319013;570768;1653319013;570639;0.325;0.03362492;0;0;0;0.33692;
1653319013;596045;1653319013;596145;1653319013;596027;0.325;0.03362498;0;0;0;0.3369198;
1653319013;623402;1653319013;623518;1653319013;623384;0.325;0.03362501;0;0;0;0.3369198;
1653319013;648854;1653319013;648896;1653319013;648840;0.325;0.03362503;0;0;0;0.3369198;
1653319013;674132;1653319013;674211;1653319013;674110;0.325;0.03362504;0;0;0;0.3369197;
1653319013;699787;1653319013;699862;1653319013;699766;0.325;0.03362505;0;0;0;0.3369197;
1653319013;725191;1653319013;725249;1653319013;725173;0.325;0.03362505;0;0;0;0.3369197;
1653319013;750653;1653319013;750732;1653319013;750630;0.325;0.03362506;0;0;0;0.3369197;
1653319013;776308;1653319013;776389;1653319013;776284;0.325;0.03362506;0;0;0;0.3369197;
1653319013;801436;1653319013;801489;1653319013;801418;0.325;0.03362506;0;0;0;0.3369197;
1653319013;827159;1653319013;827268;1653319013;827138;0.325;0.03362506;0;0;0;0.3369197;
1653319013;854414;1653319013;854492;1653319013;854393;0.325;0.03362506;0;0;0;0.3369197;
1653319013;880612;1653319013;880687;1653319013;880591;0.325;0.03362506;0;0;0;0.3369197;
1653319013;905861;1653319013;905946;1653319013;905839;0.325;0.03362506;0;0;0;0.3369197;
1653319013;932072;1653319013;932146;1653319013;932051;0.325;0.03362506;0;0;0;0.3369197;
1653319013;957400;1653319013;957477;1653319013;957379;0.325;0.03362506;0;0;0;0.3369197;
1653319013;991413;1653319013;991489;1653319013;991392;0.325;0.03362506;0;0;0;0.3369197;
1653319014;17857;1653319014;17934;1653319014;17834;0.325;0.03362506;0;0;0;0.3369197;
1653319014;44482;1653319014;44558;1653319014;44431;0.325;0.03362506;0;0;0;0.3369197;
1653319014;70615;1653319014;70694;1653319014;70591;0.325;0.03362506;0;0;0;0.3369197;
1653319014;96211;1653319014;96293;1653319014;96189;0.325;0.03362506;0;0;0;0.3369197;
1653319014;122409;1653319014;122486;1653319014;122389;0.325;0.03362506;0;0;0;0.3369197;
1653319014;149638;1653319014;149729;1653319014;149613;0.325;0.03375486;0;0;0;0.3386534;
1653319014;175603;1653319014;175680;1653319014;175583;0.325;0.03382227;0;0;0;0.3393303;
1653319014;201079;1653319014;201161;1653319014;201058;0.325;0.03385838;0;0;0;0.3395884;
1653319014;226662;1653319014;226734;1653319014;226642;0.325;0.03387824;0;0;0;0.339683;
1653319014;252154;1653319014;252235;1653319014;252131;0.325;0.0338894;0;0;0;0.3397152;
1653319014;277869;1653319014;277948;1653319014;277848;0.325;0.03389577;0;0;0;0.3397245;
1653319014;303446;1653319014;303528;1653319014;303421;0.325;0.03389945;0;0;0;0.3397261;
1653319014;329032;1653319014;329114;1653319014;329008;0.325;0.0339016;0;0;0;0.3397254;
1653319014;355561;1653319014;355622;1653319014;355548;0.325;0.03390286;0;0;0;0.3397243;
1653319014;381096;1653319014;381180;1653319014;381072;0.325;0.03390361;0;0;0;0.3397233;
1653319014;406656;1653319014;406730;1653319014;406634;0.325;0.03390405;0;0;0;0.3397227;
1653319014;432229;1653319014;432304;1653319014;432209;0.325;0.03390431;0;0;0;0.3397223;
1653319014;458030;1653319014;458107;1653319014;458009;0.325;0.03390446;0;0;0;0.339722;
1653319014;486763;1653319014;486841;1653319014;486740;0.325;0.03390455;0;0;0;0.3397218;
1653319014;513317;1653319014;513395;1653319014;513296;0.325;0.03390461;0;0;0;0.3397217;
1653319014;538865;1653319014;538948;1653319014;538842;0.325;0.03390464;0;0;0;0.3397216;
1653319014;564469;1653319014;564542;1653319014;564358;0.325;0.03390466;0;0;0;0.3397216;
1653319014;589924;1653319014;590017;1653319014;589899;0.325;0.03390467;0;0;0;0.3397216;
1653319014;615618;1653319014;615682;1653319014;615601;0.325;0.03390468;0;0;0;0.3397216;
1653319014;641023;1653319014;641087;1653319014;641005;0.325;0.03390468;0;0;0;0.3397216;
1653319014;666407;1653319014;666468;1653319014;666389;0.325;0.03390468;0;0;0;0.3397216;
1653319014;691732;1653319014;691810;1653319014;691711;0.325;0.03390469;0;0;0;0.3397216;
1653319014;717204;1653319014;717268;1653319014;717186;0.325;0.03390469;0;0;0;0.3397216;
1653319014;742655;1653319014;742719;1653319014;742637;0.325;0.03390469;0;0;0;0.3397215;
1653319014;768017;1653319014;768081;1653319014;767998;0.325;0.03390469;0;0;0;0.3397215;
1653319014;793385;1653319014;793445;1653319014;793368;0.325;0.03390469;0;0;0;0.3397215;
1653319014;819196;1653319014;819256;1653319014;819178;0.325;0.03390469;0;0;0;0.3397215;
1653319014;844554;1653319014;844673;1653319014;844477;0.325;0.03390469;0;0;0;0.3397215;
1653319014;870155;1653319014;870220;1653319014;870137;0.325;0.03390469;0;0;0;0.3397215;
1653319014;895525;1653319014;895586;1653319014;895506;0.325;0.03390469;0;0;0;0.3397215;
1653319014;920886;1653319014;920952;1653319014;920867;0.325;0.03390469;0;0;0;0.3397215;
1653319014;947114;1653319014;947179;1653319014;947089;0.325;0.03390469;0;0;0;0.3397215;
1653319014;975922;1653319014;976021;1653319014;975905;0.325;0.03390469;0;0;0;0.3397215;
1653319015;1283;1653319015;1377;1653319015;1264;0.325;0.03390469;0;0;0;0.3397215;
1653319015;26527;1653319015;26592;1653319015;26509;0.325;0.03390469;0;0;0;0.3397215;
1653319015;58223;1653319015;58298;1653319015;58164;0.325;0.03390469;0;0;0;0.3397215;
1653319015;84245;1653319015;84336;1653319015;84231;0.325;0.03390469;0;0;0;0.3397215;
1653319015;109758;1653319015;109818;1653319015;109740;0.325;0.03390469;0;0;0;0.3397215;
1653319015;135145;1653319015;135182;1653319015;135130;0.325;0.03390469;0;0;0;0.3397215;
1653319015;160527;1653319015;160604;1653319015;160503;0.325;0.03390469;0;0;0;0.3397215;
1653319015;185936;1653319015;185996;1653319015;185918;0.325;0.03390469;0;0;0;0.3397215;
1653319015;211442;1653319015;211647;1653319015;211424;0.325;0.03390469;0;0;0;0.3397215;
1653319015;237646;1653319015;237706;1653319015;237629;0.325;0.02712762;0;0;0;0.249207;
1653319015;262982;1653319015;263071;1653319015;262937;0.325;0.02360822;0;0;0;0.2138659;
1653319015;288447;1653319015;288533;1653319015;288416;0.325;0.02172292;0;0;0;0.2003895;
1653319015;318815;1653319015;318891;1653319015;318794;0.325;0.02068602;0;0;0;0.1954512;
1653319015;344226;1653319015;344450;1653319015;344185;0.325;0.02010351;0;0;0;0.1937694;
1653319015;370389;1653319015;370464;1653319015;370366;0.325;0.01977087;0;0;0;0.1932814;
1653319015;395783;1653319015;395864;1653319015;395758;0.325;0.01957858;0;0;0;0.1932001;
1653319015;421175;1653319015;421256;1653319015;421153;0.325;0.01946643;0;0;0;0.1932372;
1653319015;446721;1653319015;446789;1653319015;446701;0.325;0.0194006;0;0;0;0.193294;
1653319015;473026;1653319015;473092;1653319015;473006;0.325;0.01936179;0;0;0;0.1933421;
1653319015;498636;1653319015;498699;1653319015;498617;0.325;0.01933883;0;0;0;0.1933766;
1653319015;524127;1653319015;524219;1653319015;524109;0.325;0.01932523;0;0;0;0.1933994;
1653319015;549808;1653319015;549869;1653319015;549790;0.325;0.01931715;0;0;0;0.193414;
1653319015;575276;1653319015;575338;1653319015;575259;0.325;0.01931235;0;0;0;0.1934231;
1653319015;600913;1653319015;600970;1653319015;600896;0.325;0.0193095;0;0;0;0.1934287;
1653319015;626375;1653319015;626432;1653319015;626359;0.325;0.0193078;0;0;0;0.1934321;
1653319015;651873;1653319015;651931;1653319015;651856;0.325;0.01930679;0;0;0;0.1934341;
1653319015;677302;1653319015;677363;1653319015;677285;0.325;0.01930619;0;0;0;0.1934353;
1653319015;702984;1653319015;703045;1653319015;702967;0.325;0.01930583;0;0;0;0.1934361;
1653319015;728442;1653319015;728504;1653319015;728424;0.325;0.01930561;0;0;0;0.1934365;
1653319015;753901;1653319015;753972;1653319015;753882;0.325;0.01930549;0;0;0;0.1934368;
1653319015;779394;1653319015;779465;1653319015;779374;0.325;0.01930541;0;0;0;0.1934369;
1653319015;805013;1653319015;805078;1653319015;804993;0.325;0.01930537;0;0;0;0.193437;
1653319015;830547;1653319015;830683;1653319015;830498;0.325;0.01930534;0;0;0;0.1934371;
1653319015;856348;1653319015;856456;1653319015;856329;0.325;0.01930532;0;0;0;0.1934371;
1653319015;881759;1653319015;881824;1653319015;881742;0.325;0.01930531;0;0;0;0.1934371;
