sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;x;y;z;roll;pitch;yaw;
1653318960;788489;1653318960;788563;1653318960;788489;-1.151379;-1.087879;0;0;0;-2.822316;
1653318960;889148;1653318960;889212;1653318960;889148;-1.158103;-1.088148;0;0;0;-2.839771;
1653318960;989566;1653318960;989731;1653318960;989566;-1.164831;-1.0883;0;0;0;-2.857225;
1653318961;92454;1653318961;92521;1653318961;92454;-1.17156;-1.088334;0;0;0;-2.874679;
1653318961;193597;1653318961;193660;1653318961;193597;-1.178289;-1.08825;0;0;0;-2.892134;
1653318961;293972;1653318961;294032;1653318961;293972;-1.185015;-1.08805;0;0;0;-2.909588;
1653318961;394262;1653318961;394328;1653318961;394262;-1.191737;-1.087731;0;0;0;-2.927042;
1653318961;497824;1653318961;497890;1653318961;497824;-1.198453;-1.087296;0;0;0;-2.944497;
1653318961;598206;1653318961;598265;1653318961;598206;-1.205159;-1.086743;0;0;0;-2.961951;
1653318961;698541;1653318961;698623;1653318961;698541;-1.211855;-1.086074;0;0;0;-2.979406;
1653318961;798912;1653318961;798977;1653318961;798912;-1.218538;-1.085288;0;0;0;-2.99686;
1653318961;899506;1653318961;899576;1653318961;899506;-1.224846;-1.087012;0;0;0;-2.984281;
1653318962;101;1653318962;180;1653318962;101;-1.230963;-1.089749;0;0;0;-2.966789;
1653318962;100475;1653318962;100579;1653318962;100475;-1.237013;-1.092687;0;0;0;-2.949312;
1653318962;201172;1653318962;201237;1653318962;201172;-1.243009;-1.095743;0;0;0;-2.931854;
1653318962;301473;1653318962;301537;1653318962;301473;-1.248949;-1.098904;0;0;0;-2.9144;
1653318962;401822;1653318962;401861;1653318962;401822;-1.254834;-1.102168;0;0;0;-2.896945;
1653318962;502083;1653318962;502143;1653318962;502083;-1.26066;-1.105535;0;0;0;-2.879491;
1653318962;607507;1653318962;607569;1653318962;607507;-1.266427;-1.109003;0;0;0;-2.862036;
1653318962;707882;1653318962;707941;1653318962;707882;-1.272133;-1.112571;0;0;0;-2.844582;
1653318962;808245;1653318962;808301;1653318962;808245;-1.277775;-1.116238;0;0;0;-2.827128;
1653318962;908443;1653318962;908511;1653318962;908443;-1.283353;-1.120003;0;0;0;-2.809673;
1653318963;8775;1653318963;8844;1653318963;8775;-1.288864;-1.123865;0;0;0;-2.792219;
1653318963;109556;1653318963;109658;1653318963;109556;-1.294307;-1.127822;0;0;0;-2.774765;
1653318963;209941;1653318963;210021;1653318963;209941;-1.29968;-1.131874;0;0;0;-2.75731;
1653318963;310315;1653318963;310377;1653318963;310315;-1.304981;-1.136019;0;0;0;-2.739856;
1653318963;411156;1653318963;411216;1653318963;411156;-1.310209;-1.140256;0;0;0;-2.722401;
1653318963;511649;1653318963;511713;1653318963;511649;-1.315363;-1.144583;0;0;0;-2.704947;
1653318963;611970;1653318963;612034;1653318963;611970;-1.32044;-1.149;0;0;0;-2.687493;
1653318963;712276;1653318963;712343;1653318963;712276;-1.325439;-1.153504;0;0;0;-2.670038;
1653318963;812580;1653318963;812641;1653318963;812580;-1.330359;-1.158096;0;0;0;-2.652584;
1653318963;913095;1653318963;913155;1653318963;913095;-1.335198;-1.162772;0;0;0;-2.635129;
1653318964;13411;1653318964;13474;1653318964;13411;-1.339955;-1.167532;0;0;0;-2.617675;
1653318964;113710;1653318964;113777;1653318964;113710;-1.344627;-1.172374;0;0;0;-2.600221;
1653318964;214062;1653318964;214127;1653318964;214062;-1.349215;-1.177298;0;0;0;-2.582766;
1653318964;314402;1653318964;314471;1653318964;314402;-1.353716;-1.1823;0;0;0;-2.565312;
1653318964;414745;1653318964;414807;1653318964;414745;-1.358129;-1.187381;0;0;0;-2.547858;
1653318964;515783;1653318964;515847;1653318964;515783;-1.362453;-1.192537;0;0;0;-2.530403;
1653318964;616975;1653318964;617034;1653318964;616975;-1.366686;-1.197768;0;0;0;-2.512949;
1653318964;717390;1653318964;717496;1653318964;717390;-1.370827;-1.203073;0;0;0;-2.495494;
1653318964;819579;1653318964;819644;1653318964;819579;-1.374875;-1.208449;0;0;0;-2.47804;
1653318964;920041;1653318964;920118;1653318964;920041;-1.378828;-1.213894;0;0;0;-2.460586;
1653318965;20412;1653318965;20512;1653318965;20412;-1.382686;-1.219408;0;0;0;-2.443131;
1653318965;120821;1653318965;120883;1653318965;120821;-1.386447;-1.224988;0;0;0;-2.425677;
1653318965;221292;1653318965;221368;1653318965;221292;-1.39011;-1.230633;0;0;0;-2.408222;
1653318965;321620;1653318965;321683;1653318965;321620;-1.393674;-1.236342;0;0;0;-2.390768;
1653318965;421967;1653318965;422034;1653318965;421967;-1.397138;-1.242111;0;0;0;-2.373314;
1653318965;525285;1653318965;525348;1653318965;525285;-1.4005;-1.24794;0;0;0;-2.355859;
1653318965;625584;1653318965;625652;1653318965;625584;-1.40376;-1.253827;0;0;0;-2.338405;
1653318965;725894;1653318965;725981;1653318965;725894;-1.406917;-1.25977;0;0;0;-2.320951;
1653318965;826218;1653318965;826277;1653318965;826218;-1.40997;-1.265767;0;0;0;-2.303496;
1653318965;926554;1653318965;926607;1653318965;926554;-1.412918;-1.271817;0;0;0;-2.286042;
1653318966;26854;1653318966;26918;1653318966;26854;-1.415759;-1.277917;0;0;0;-2.268587;
1653318966;128172;1653318966;128250;1653318966;128172;-1.418494;-1.284065;0;0;0;-2.251133;
1653318966;230935;1653318966;231004;1653318966;230935;-1.421121;-1.290261;0;0;0;-2.233679;
1653318966;331298;1653318966;331375;1653318966;331298;-1.42364;-1.296501;0;0;0;-2.216224;
1653318966;431641;1653318966;431707;1653318966;431641;-1.426049;-1.302784;0;0;0;-2.19877;
1653318966;532200;1653318966;532301;1653318966;532200;-1.428348;-1.309109;0;0;0;-2.181315;
1653318966;635458;1653318966;635528;1653318966;635458;-1.432593;-1.314064;0;0;0;-2.192094;
1653318966;736093;1653318966;736181;1653318966;736093;-1.437606;-1.318441;0;0;0;-2.207491;
1653318966;836509;1653318966;836571;1653318966;836509;-1.442759;-1.322684;0;0;0;-2.222874;
1653318966;936828;1653318966;936884;1653318966;936828;-1.447985;-1.326842;0;0;0;-2.238239;
1653318967;37084;1653318967;37150;1653318967;37084;-1.453276;-1.330917;0;0;0;-2.253601;
1653318967;137444;1653318967;137513;1653318967;137444;-1.458628;-1.334911;0;0;0;-2.268962;
1653318967;237775;1653318967;237840;1653318967;237775;-1.464042;-1.338822;0;0;0;-2.284324;
1653318967;338099;1653318967;338173;1653318967;338099;-1.469515;-1.342649;0;0;0;-2.299685;
1653318967;438418;1653318967;438479;1653318967;438418;-1.475046;-1.346392;0;0;0;-2.315047;
1653318967;538740;1653318967;538806;1653318967;538740;-1.480606;-1.350076;0;0;0;-2.330018;
1653318967;639426;1653318967;639507;1653318967;639426;-1.486219;-1.353679;0;0;0;-2.344983;
1653318967;739699;1653318967;739781;1653318967;739699;-1.491884;-1.357198;0;0;0;-2.359948;
1653318967;840015;1653318967;840083;1653318967;840015;-1.497602;-1.360632;0;0;0;-2.374913;
1653318967;940826;1653318967;940939;1653318967;940826;-1.50337;-1.363979;0;0;0;-2.389879;
1653318968;41199;1653318968;41259;1653318968;41199;-1.509188;-1.36724;0;0;0;-2.404844;
1653318968;141505;1653318968;141567;1653318968;141505;-1.515054;-1.370414;0;0;0;-2.419809;
1653318968;241908;1653318968;241969;1653318968;241908;-1.520967;-1.3735;0;0;0;-2.434774;
1653318968;342521;1653318968;342603;1653318968;342521;-1.525882;-1.377752;0;0;0;-2.42968;
1653318968;444759;1653318968;444926;1653318968;444759;-1.529686;-1.38325;0;0;0;-2.412299;
1653318968;545211;1653318968;545271;1653318968;545211;-1.533287;-1.388929;0;0;0;-2.394813;
1653318968;645503;1653318968;645564;1653318968;645503;-1.536776;-1.394682;0;0;0;-2.377354;
1653318968;745856;1653318968;745917;1653318968;745856;-1.540162;-1.400497;0;0;0;-2.359899;
1653318968;846182;1653318968;846244;1653318968;846182;-1.543446;-1.406371;0;0;0;-2.342444;
1653318968;947755;1653318968;947806;1653318968;947755;-1.546627;-1.412301;0;0;0;-2.32499;
1653318969;48038;1653318969;48110;1653318969;48038;-1.549704;-1.418286;0;0;0;-2.307535;
1653318969;148433;1653318969;148498;1653318969;148433;-1.552676;-1.424323;0;0;0;-2.290081;
1653318969;248756;1653318969;248818;1653318969;248756;-1.555543;-1.430412;0;0;0;-2.272627;
1653318969;349175;1653318969;349293;1653318969;349175;-1.558302;-1.436549;0;0;0;-2.255172;
1653318969;449630;1653318969;449706;1653318969;449630;-1.560954;-1.442734;0;0;0;-2.237718;
1653318969;549957;1653318969;550028;1653318969;549957;-1.563498;-1.448964;0;0;0;-2.220263;
1653318969;650312;1653318969;650388;1653318969;650312;-1.565933;-1.455238;0;0;0;-2.202809;
1653318969;750611;1653318969;750675;1653318969;750611;-1.568257;-1.461553;0;0;0;-2.185355;
1653318969;850951;1653318969;851017;1653318969;850951;-1.570471;-1.467907;0;0;0;-2.1679;
1653318969;951282;1653318969;951351;1653318969;951282;-1.572574;-1.4743;0;0;0;-2.150446;
1653318970;52379;1653318970;52449;1653318970;52379;-1.574565;-1.480728;0;0;0;-2.132992;
1653318970;152934;1653318970;153030;1653318970;152934;-1.576443;-1.48719;0;0;0;-2.115537;
1653318970;253312;1653318970;253386;1653318970;253312;-1.578209;-1.493683;0;0;0;-2.098083;
1653318970;353685;1653318970;353756;1653318970;353685;-1.579861;-1.500207;0;0;0;-2.080628;
1653318970;454037;1653318970;454113;1653318970;454037;-1.581398;-1.506758;0;0;0;-2.063174;
1653318970;554340;1653318970;554401;1653318970;554340;-1.582821;-1.513335;0;0;0;-2.04572;
1653318970;654668;1653318970;654730;1653318970;654668;-1.584129;-1.519936;0;0;0;-2.028265;
1653318970;755047;1653318970;755103;1653318970;755047;-1.585322;-1.526559;0;0;0;-2.010811;
1653318970;855355;1653318970;855417;1653318970;855355;-1.586399;-1.533202;0;0;0;-1.993356;
1653318970;956491;1653318970;956562;1653318970;956491;-1.58736;-1.539862;0;0;0;-1.975902;
1653318971;56796;1653318971;56862;1653318971;56796;-1.590887;-1.545409;0;0;0;-1.988112;
1653318971;157188;1653318971;157254;1653318971;157188;-1.594711;-1.550806;0;0;0;-2.000778;
1653318971;257490;1653318971;257560;1653318971;257490;-1.59863;-1.556142;0;0;0;-2.01341;
1653318971;357804;1653318971;357864;1653318971;357804;-1.602619;-1.561426;0;0;0;-2.026036;
1653318971;461299;1653318971;461348;1653318971;461299;-1.606675;-1.566659;0;0;0;-2.03866;
1653318971;561445;1653318971;561508;1653318971;561445;-1.610797;-1.571841;0;0;0;-2.051285;
1653318971;661731;1653318971;661801;1653318971;661731;-1.614984;-1.57697;0;0;0;-2.063909;
1653318971;762073;1653318971;762134;1653318971;762073;-1.619235;-1.582046;0;0;0;-2.076534;
1653318971;862362;1653318971;862426;1653318971;862362;-1.62355;-1.587068;0;0;0;-2.089158;
1653318971;963962;1653318971;964020;1653318971;963962;-1.627757;-1.592138;0;0;0;-2.099659;
1653318972;64508;1653318972;64577;1653318972;64508;-1.631988;-1.597181;0;0;0;-2.110051;
1653318972;165050;1653318972;165111;1653318972;165050;-1.636269;-1.602181;0;0;0;-2.120445;
1653318972;265665;1653318972;265757;1653318972;265665;-1.640601;-1.607137;0;0;0;-2.13084;
1653318972;365991;1653318972;366058;1653318972;365991;-1.644984;-1.612047;0;0;0;-2.141236;
1653318972;467035;1653318972;467100;1653318972;467035;-1.649418;-1.616912;0;0;0;-2.151631;
1653318972;567330;1653318972;567427;1653318972;567330;-1.653902;-1.621731;0;0;0;-2.162026;
1653318972;667594;1653318972;667656;1653318972;667594;-1.658437;-1.626502;0;0;0;-2.172421;
1653318972;768742;1653318972;768817;1653318972;768742;-1.66302;-1.631226;0;0;0;-2.182817;
1653318972;869226;1653318972;869290;1653318972;869226;-1.66592;-1.637117;0;0;0;-2.169252;
1653318972;969458;1653318972;969567;1653318972;969458;-1.668105;-1.643458;0;0;0;-2.151768;
1653318973;69914;1653318973;69979;1653318973;69914;-1.670113;-1.649877;0;0;0;-2.134295;
1653318973;170271;1653318973;170338;1653318973;170271;-1.672001;-1.656336;0;0;0;-2.116838;
1653318973;271947;1653318973;272007;1653318973;271947;-1.673775;-1.662827;0;0;0;-2.099384;
1653318973;372282;1653318973;372340;1653318973;372282;-1.675436;-1.669349;0;0;0;-2.081929;
1653318973;472816;1653318973;472864;1653318973;472816;-1.676982;-1.675898;0;0;0;-2.064475;
1653318973;580717;1653318973;580790;1653318973;580717;-1.678413;-1.682473;0;0;0;-2.04702;
1653318973;681087;1653318973;681169;1653318973;681087;-1.67973;-1.689073;0;0;0;-2.029566;
1653318973;781598;1653318973;781669;1653318973;781598;-1.680931;-1.695694;0;0;0;-2.012112;
1653318973;881939;1653318973;882002;1653318973;881939;-1.682017;-1.702335;0;0;0;-1.994657;
1653318973;982280;1653318973;982342;1653318973;982280;-1.682986;-1.708994;0;0;0;-1.977203;
1653318974;82576;1653318974;82639;1653318974;82576;-1.683839;-1.71567;0;0;0;-1.959749;
1653318974;183229;1653318974;183288;1653318974;183229;-1.684576;-1.722358;0;0;0;-1.942294;
1653318974;284993;1653318974;285070;1653318974;284993;-1.685195;-1.729059;0;0;0;-1.92484;
1653318974;385301;1653318974;385369;1653318974;385301;-1.685698;-1.73577;0;0;0;-1.907385;
1653318974;485607;1653318974;485667;1653318974;485607;-1.686083;-1.742488;0;0;0;-1.889931;
1653318974;586321;1653318974;586410;1653318974;586321;-1.686351;-1.749212;0;0;0;-1.872477;
1653318974;686801;1653318974;686870;1653318974;686801;-1.686502;-1.75594;0;0;0;-1.855022;
1653318974;787906;1653318974;787980;1653318974;787906;-1.686535;-1.762669;0;0;0;-1.837568;
1653318974;888317;1653318974;888448;1653318974;888317;-1.686451;-1.769398;0;0;0;-1.820113;
1653318974;988683;1653318974;988752;1653318974;988683;-1.686249;-1.776124;0;0;0;-1.802659;
1653318975;88995;1653318975;89093;1653318975;88995;-1.68593;-1.782846;0;0;0;-1.785205;
1653318975;189341;1653318975;189401;1653318975;189341;-1.685493;-1.789561;0;0;0;-1.76775;
1653318975;289667;1653318975;289739;1653318975;289667;-1.68494;-1.796268;0;0;0;-1.750296;
1653318975;390007;1653318975;390076;1653318975;390007;-1.68427;-1.802964;0;0;0;-1.732841;
1653318975;490364;1653318975;490429;1653318975;490364;-1.685248;-1.80939;0;0;0;-1.735589;
1653318975;590698;1653318975;590764;1653318975;590698;-1.686872;-1.815706;0;0;0;-1.74164;
1653318975;691070;1653318975;691133;1653318975;691070;-1.688599;-1.822001;0;0;0;-1.747681;
1653318975;791417;1653318975;791483;1653318975;791417;-1.690371;-1.828283;0;0;0;-1.753709;
1653318975;891740;1653318975;891806;1653318975;891740;-1.692183;-1.834554;0;0;0;-1.759736;
1653318975;992073;1653318975;992133;1653318975;992073;-1.694032;-1.840815;0;0;0;-1.765762;
1653318976;92554;1653318976;92606;1653318976;92554;-1.695919;-1.847064;0;0;0;-1.771788;
1653318976;192847;1653318976;192911;1653318976;192847;-1.697844;-1.853301;0;0;0;-1.777814;
1653318976;293191;1653318976;293253;1653318976;293191;-1.699758;-1.859538;0;0;0;-1.783243;
1653318976;394351;1653318976;394419;1653318976;394351;-1.701659;-1.865774;0;0;0;-1.788306;
1653318976;494662;1653318976;494736;1653318976;494662;-1.703587;-1.872002;0;0;0;-1.793367;
1653318976;595120;1653318976;595184;1653318976;595120;-1.705546;-1.878221;0;0;0;-1.798428;
1653318976;695446;1653318976;695509;1653318976;695446;-1.707537;-1.884429;0;0;0;-1.80349;
1653318976;795785;1653318976;795850;1653318976;795785;-1.709559;-1.890627;0;0;0;-1.808551;
1653318976;896017;1653318976;896075;1653318976;896017;-1.711612;-1.896815;0;0;0;-1.813612;
1653318977;1496;1653318977;1545;1653318977;1496;-1.713696;-1.902992;0;0;0;-1.818674;
1653318977;101955;1653318977;102019;1653318977;101955;-1.715812;-1.909159;0;0;0;-1.823735;
1653318977;203794;1653318977;203862;1653318977;203794;-1.717959;-1.915315;0;0;0;-1.828797;
1653318977;304121;1653318977;304191;1653318977;304121;-1.720119;-1.921465;0;0;0;-1.833672;
1653318977;404493;1653318977;404564;1653318977;404493;-1.722308;-1.927605;0;0;0;-1.838545;
1653318977;504792;1653318977;504856;1653318977;504792;-1.724527;-1.933734;0;0;0;-1.843418;
1653318977;612484;1653318977;612547;1653318977;612484;-1.726775;-1.939852;0;0;0;-1.848291;
1653318977;712852;1653318977;712904;1653318977;712852;-1.729053;-1.945959;0;0;0;-1.853164;
1653318977;813217;1653318977;813279;1653318977;813217;-1.731361;-1.952055;0;0;0;-1.858037;
1653318977;913793;1653318977;913854;1653318977;913793;-1.733699;-1.958139;0;0;0;-1.86291;
1653318978;14063;1653318978;14123;1653318978;14063;-1.736066;-1.964213;0;0;0;-1.867783;
1653318978;120466;1653318978;120532;1653318978;120466;-1.738318;-1.97032;0;0;0;-1.871037;
1653318978;221034;1653318978;221098;1653318978;221034;-1.740565;-1.976427;0;0;0;-1.874208;
1653318978;321378;1653318978;321442;1653318978;321378;-1.742829;-1.982529;0;0;0;-1.87738;
1653318978;421673;1653318978;421735;1653318978;421673;-1.745112;-1.988623;0;0;0;-1.880553;
1653318978;521988;1653318978;522051;1653318978;521988;-1.747415;-1.994709;0;0;0;-1.883726;
1653318978;622512;1653318978;622566;1653318978;622512;-1.749736;-2.000789;0;0;0;-1.8869;
1653318978;722865;1653318978;722925;1653318978;722865;-1.752077;-2.006861;0;0;0;-1.890073;
1653318978;828467;1653318978;828542;1653318978;828467;-1.754437;-2.012926;0;0;0;-1.893246;
1653318978;928926;1653318978;929038;1653318978;928926;-1.755059;-2.019546;0;0;0;-1.876772;
1653318979;29310;1653318979;29377;1653318979;29310;-1.755275;-2.026262;0;0;0;-1.859284;
1653318979;129762;1653318979;129821;1653318979;129762;-1.755342;-2.03299;0;0;0;-1.841822;
1653318979;230140;1653318979;230205;1653318979;230140;-1.755287;-2.039719;0;0;0;-1.824366;
1653318979;330428;1653318979;330526;1653318979;330428;-1.755114;-2.046446;0;0;0;-1.806911;
1653318979;430795;1653318979;430876;1653318979;430795;-1.754823;-2.053169;0;0;0;-1.789457;
1653318979;538949;1653318979;539015;1653318979;538949;-1.754415;-2.059886;0;0;0;-1.772003;
1653318979;639294;1653318979;639357;1653318979;639294;-1.75389;-2.066595;0;0;0;-1.754548;
1653318979;739598;1653318979;739660;1653318979;739598;-1.753248;-2.073293;0;0;0;-1.737094;
1653318979;840068;1653318979;840160;1653318979;840068;-1.75249;-2.07998;0;0;0;-1.71964;
1653318979;940684;1653318979;940759;1653318979;940684;-1.751614;-2.086652;0;0;0;-1.702185;
1653318980;40999;1653318980;41062;1653318980;40999;-1.750623;-2.093308;0;0;0;-1.684731;
1653318980;141398;1653318980;141459;1653318980;141398;-1.749515;-2.099946;0;0;0;-1.667276;
1653318980;241704;1653318980;241774;1653318980;241704;-1.748291;-2.106563;0;0;0;-1.649822;
1653318980;342009;1653318980;342076;1653318980;342009;-1.746953;-2.113158;0;0;0;-1.632368;
1653318980;442290;1653318980;442349;1653318980;442290;-1.745499;-2.119728;0;0;0;-1.614913;
1653318980;542522;1653318980;542579;1653318980;542522;-1.743931;-2.126272;0;0;0;-1.597459;
1653318980;642876;1653318980;642941;1653318980;642876;-1.742249;-2.132788;0;0;0;-1.580004;
1653318980;748465;1653318980;748538;1653318980;748465;-1.741903;-2.139291;0;0;0;-1.577988;
1653318980;849859;1653318980;849988;1653318980;849859;-1.741788;-2.145792;0;0;0;-1.576769;
1653318980;950243;1653318980;950306;1653318980;950243;-1.74169;-2.152292;0;0;0;-1.57553;
1653318981;50560;1653318981;50621;1653318981;50560;-1.741588;-2.158792;0;0;0;-1.574285;
1653318981;154964;1653318981;155024;1653318981;154964;-1.741478;-2.165293;0;0;0;-1.573039;
1653318981;256160;1653318981;256221;1653318981;256160;-1.741361;-2.171793;0;0;0;-1.571794;
1653318981;356442;1653318981;356507;1653318981;356442;-1.741235;-2.178293;0;0;0;-1.570548;
1653318981;457439;1653318981;457509;1653318981;457439;-1.741101;-2.184793;0;0;0;-1.569302;
1653318981;557776;1653318981;557838;1653318981;557776;-1.740675;-2.19129;0;0;0;-1.564847;
1653318981;668648;1653318981;668695;1653318981;668648;-1.740128;-2.197785;0;0;0;-1.559879;
1653318981;769014;1653318981;769080;1653318981;769014;-1.73953;-2.204276;0;0;0;-1.5549;
1653318981;869787;1653318981;869847;1653318981;869787;-1.738898;-2.210764;0;0;0;-1.549923;
1653318981;970475;1653318981;970539;1653318981;970475;-1.738234;-2.217249;0;0;0;-1.544947;
1653318982;70791;1653318982;70853;1653318982;70791;-1.737537;-2.223731;0;0;0;-1.539971;
1653318982;171561;1653318982;171623;1653318982;171561;-1.736808;-2.230209;0;0;0;-1.534995;
1653318982;271867;1653318982;271929;1653318982;271867;-1.736047;-2.236683;0;0;0;-1.530019;
1653318982;372719;1653318982;372782;1653318982;372719;-1.735254;-2.243154;0;0;0;-1.525043;
1653318982;478295;1653318982;478363;1653318982;478295;-1.734402;-2.249619;0;0;0;-1.519769;
1653318982;578614;1653318982;578703;1653318982;578614;-1.733507;-2.256079;0;0;0;-1.514447;
1653318982;678983;1653318982;679046;1653318982;678983;-1.732576;-2.262534;0;0;0;-1.509125;
1653318982;779319;1653318982;779384;1653318982;779319;-1.731611;-2.268984;0;0;0;-1.503803;
1653318982;879716;1653318982;879780;1653318982;879716;-1.730612;-2.275428;0;0;0;-1.498482;
1653318982;980060;1653318982;980135;1653318982;980060;-1.729578;-2.281868;0;0;0;-1.49316;
1653318983;80785;1653318983;80844;1653318983;80785;-1.72851;-2.288301;0;0;0;-1.487838;
1653318983;184516;1653318983;184572;1653318983;184516;-1.727408;-2.294729;0;0;0;-1.482516;
1653318983;286627;1653318983;286689;1653318983;286627;-1.72627;-2.301151;0;0;0;-1.477172;
1653318983;387049;1653318983;387106;1653318983;387049;-1.725096;-2.307566;0;0;0;-1.471813;
1653318983;487367;1653318983;487443;1653318983;487367;-1.723887;-2.313975;0;0;0;-1.466455;
1653318983;587783;1653318983;587874;1653318983;587783;-1.722643;-2.320378;0;0;0;-1.461096;
1653318983;688078;1653318983;688182;1653318983;688078;-1.721366;-2.326773;0;0;0;-1.455738;
1653318983;788477;1653318983;788540;1653318983;788477;-1.720054;-2.333162;0;0;0;-1.450379;
1653318983;890953;1653318983;891022;1653318983;890953;-1.718708;-2.339543;0;0;0;-1.44502;
1653318983;992463;1653318983;992526;1653318983;992463;-1.717328;-2.345918;0;0;0;-1.439662;
1653318984;99572;1653318984;99636;1653318984;99572;-1.715914;-2.352284;0;0;0;-1.434303;
1653318984;200035;1653318984;200100;1653318984;200035;-1.714527;-2.358653;0;0;0;-1.429649;
1653318984;305167;1653318984;305227;1653318984;305167;-1.713131;-2.365017;0;0;0;-1.425106;
1653318984;405500;1653318984;405566;1653318984;405500;-1.711709;-2.371376;0;0;0;-1.420567;
1653318984;505867;1653318984;505925;1653318984;505867;-1.710259;-2.377729;0;0;0;-1.416027;
1653318984;609671;1653318984;609738;1653318984;609671;-1.708781;-2.384074;0;0;0;-1.411486;
1653318984;710000;1653318984;710060;1653318984;710000;-1.707274;-2.390414;0;0;0;-1.406946;
1653318984;810286;1653318984;810350;1653318984;810286;-1.705737;-2.396746;0;0;0;-1.402406;
1653318984;910588;1653318984;910655;1653318984;910588;-1.704173;-2.403071;0;0;0;-1.397865;
1653318985;11521;1653318985;11625;1653318985;11521;-1.702579;-2.409389;0;0;0;-1.393325;
1653318985;111946;1653318985;112015;1653318985;111946;-1.700566;-2.415623;0;0;0;-1.384281;
1653318985;212276;1653318985;212424;1653318985;212276;-1.698358;-2.421812;0;0;0;-1.374501;
1653318985;312730;1653318985;312789;1653318985;312730;-1.696075;-2.427975;0;0;0;-1.364723;
1653318985;413115;1653318985;413175;1653318985;413115;-1.69373;-2.434115;0;0;0;-1.354948;
1653318985;513426;1653318985;513494;1653318985;513426;-1.691325;-2.440232;0;0;0;-1.345173;
1653318985;613760;1653318985;613821;1653318985;613760;-1.688861;-2.446326;0;0;0;-1.335398;
1653318985;714070;1653318985;714134;1653318985;714070;-1.686337;-2.452394;0;0;0;-1.325623;
1653318985;814389;1653318985;814453;1653318985;814389;-1.683753;-2.458438;0;0;0;-1.315848;
1653318985;914699;1653318985;914755;1653318985;914699;-1.680998;-2.464424;0;0;0;-1.304623;
1653318986;15132;1653318986;15199;1653318986;15132;-1.678071;-2.470348;0;0;0;-1.292537;
1653318986;115495;1653318986;115555;1653318986;115495;-1.675053;-2.47623;0;0;0;-1.280416;
1653318986;215802;1653318986;215897;1653318986;215802;-1.671963;-2.482075;0;0;0;-1.268297;
1653318986;316265;1653318986;316328;1653318986;316265;-1.668801;-2.487882;0;0;0;-1.256179;
1653318986;417168;1653318986;417230;1653318986;417168;-1.66557;-2.49365;0;0;0;-1.24406;
1653318986;518272;1653318986;518342;1653318986;518272;-1.662268;-2.499378;0;0;0;-1.231942;
1653318986;618591;1653318986;618655;1653318986;618591;-1.658898;-2.505066;0;0;0;-1.219824;
1653318986;718900;1653318986;718963;1653318986;718900;-1.655459;-2.510713;0;0;0;-1.207705;
1653318986;819276;1653318986;819341;1653318986;819276;-1.651951;-2.516317;0;0;0;-1.195587;
1653318986;919613;1653318986;919689;1653318986;919613;-1.648223;-2.521814;0;0;0;-1.181696;
1653318987;19978;1653318987;20039;1653318987;19978;-1.644393;-2.527247;0;0;0;-1.167714;
1653318987;120310;1653318987;120477;1653318987;120310;-1.640485;-2.532625;0;0;0;-1.153735;
1653318987;221260;1653318987;221323;1653318987;221260;-1.636502;-2.537947;0;0;0;-1.139756;
1653318987;321727;1653318987;321786;1653318987;321727;-1.632445;-2.543214;0;0;0;-1.125777;
1653318987;422019;1653318987;422078;1653318987;422019;-1.628314;-2.548423;0;0;0;-1.111798;
1653318987;522369;1653318987;522429;1653318987;522369;-1.624111;-2.553574;0;0;0;-1.097819;
1653318987;628991;1653318987;629054;1653318987;628991;-1.619837;-2.558666;0;0;0;-1.08384;
1653318987;729442;1653318987;729510;1653318987;729442;-1.615544;-2.563727;0;0;0;-1.070606;
1653318987;829821;1653318987;829909;1653318987;829821;-1.611238;-2.568761;0;0;0;-1.057827;
1653318987;930521;1653318987;930597;1653318987;930521;-1.606872;-2.573743;0;0;0;-1.045052;
1653318988;30858;1653318988;30917;1653318988;30858;-1.602444;-2.578669;0;0;0;-1.032276;
1653318988;131398;1653318988;131458;1653318988;131398;-1.597953;-2.583539;0;0;0;-1.0195;
1653318988;231677;1653318988;231727;1653318988;231677;-1.5934;-2.58835;0;0;0;-1.006724;
1653318988;331977;1653318988;332041;1653318988;331977;-1.588786;-2.593103;0;0;0;-0.9939482;
1653318988;434457;1653318988;434520;1653318988;434457;-1.584112;-2.597796;0;0;0;-0.9811721;
1653318988;534774;1653318988;534950;1653318988;534774;-1.579379;-2.60243;0;0;0;-0.968396;
1653318988;635179;1653318988;635237;1653318988;635179;-1.574586;-2.607002;0;0;0;-0.9556136;
1653318988;735466;1653318988;735521;1653318988;735466;-1.569735;-2.611512;0;0;0;-0.9428312;
1653318988;835854;1653318988;835922;1653318988;835854;-1.564826;-2.61596;0;0;0;-0.9300487;
1653318988;936230;1653318988;936292;1653318988;936230;-1.559862;-2.620345;0;0;0;-0.9172662;
1653318989;37098;1653318989;37228;1653318989;37098;-1.554841;-2.624666;0;0;0;-0.9044838;
1653318989;137505;1653318989;137569;1653318989;137505;-1.549766;-2.628923;0;0;0;-0.8917013;
1653318989;237841;1653318989;237907;1653318989;237841;-1.544637;-2.633115;0;0;0;-0.8789189;
1653318989;342365;1653318989;342482;1653318989;342365;-1.539454;-2.63724;0;0;0;-0.8661364;
